id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
28502,Men,Apparel,Topwear,Jackets,Yellow,Summer,2012,Sports
19077,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic
55358,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual
49707,Men,Accessories,Ties,Ties,Maroon,Summer,2012,Casual
8420,Girls,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual
16803,Girls,Apparel,Bottomwear,Shorts,Beige,Fall,2011,Casual
27778,Men,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual
7468,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
28730,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic
18999,Men,Apparel,Topwear,Jackets,Black,Summer,2011,Casual
44018,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017,Casual
58447,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
14768,Men,Apparel,Topwear,Shirts,White,Fall,2012,Formal
33976,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012,Casual
59595,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic
36438,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013,Sports
44824,Men,Footwear,Sandal,Sandals,Tan,Winter,2013,Casual
53893,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual
39470,Women,Apparel,Topwear,Kurtis,Red,Summer,2012,Ethnic
52941,Women,Apparel,Saree,Sarees,Multi,Summer,2012,Ethnic
18738,Women,Apparel,Topwear,Tops,Olive,Fall,2011,Casual
28991,Women,Apparel,Apparel Set,Kurta Sets,Off White,Summer,2012,Ethnic
30152,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual
2787,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
31080,Women,Accessories,Stoles,Stoles,Orange,Summer,2012,Ethnic
3655,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual
12202,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2013,Casual
47000,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012,Ethnic
6327,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual
23545,Men,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,2017,Casual
17770,Men,Footwear,Sandal,Sandals,Brown,Winter,2011,Casual
51165,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016,Casual
35420,Unisex,Footwear,Shoes,Sports Shoes,White,Spring,2013,Sports
45757,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic
4470,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports
15027,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011,Casual
53632,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual
11487,Men,Accessories,Watches,Watches,Black,Winter,2016,Sports
56340,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
32605,Men,Accessories,Wallets,Wallets,Brown,Spring,2013,NA
57292,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual
24760,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual
21020,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal
15215,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Casual
45565,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual
4642,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports
36097,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual
5790,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual
37145,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012,Casual
38931,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual
32437,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012,Sports
59906,Women,Accessories,Scarves,Scarves,Green,Fall,2012,Casual
25480,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
56172,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017,Casual
10767,Unisex,Footwear,Flip Flops,Flip Flops,White,Winter,2012,Casual
24552,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
40017,Unisex,Accessories,Socks,Socks,White,Summer,2012,Casual
43692,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual
6929,Women,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual
54625,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
12030,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal
26205,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017,Casual
3467,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual
42740,Women,Footwear,Shoes,Heels,Black,Winter,2012,Formal
23777,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual
17542,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal
50285,Men,Accessories,Ties,Ties,Purple,Summer,2012,Formal
9961,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports
47232,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual
6115,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual
16490,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual
37521,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual
53064,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual
20596,Women,Accessories,Wallets,Wallets,Grey,Winter,2015,Casual
21444,Women,Apparel,Topwear,Tshirts,Cream,Winter,2012,Casual
15671,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual
4226,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual
10303,Men,Footwear,Shoes,Sandals,Brown,Summer,2016,Casual
24136,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011,Casual
38569,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,2013,Casual
33181,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual
1754,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports
40473,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports
56516,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,NA
12454,Men,Accessories,Belts,Belts,Brown,Fall,2011,Casual
26661,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual
9539,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports
19880,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011,Casual
46784,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual
51733,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual
29629,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal
23313,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic
17126,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual
47656,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual
6571,Men,Apparel,Topwear,Tshirts,Yellow,Winter,2011,Casual
18952,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual
3231,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010,Casual
12666,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual
35878,Boys,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual
26453,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual
27581,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual
54073,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Casual
30536,Women,Apparel,Innerwear,Bra,White,Summer,2014,Casual
51501,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual
7691,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports
35044,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic
47464,Women,Footwear,Shoes,Flats,Brown,Summer,2012,Casual
6743,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual
23121,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Spring,2013,Casual
17314,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual
37713,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012,Casual
45333,Women,Footwear,Shoes,Heels,Green,Summer,2016,Casual
4014,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
21676,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
52384,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015,Casual
1566,Men,Accessories,Headwear,Caps,Black,Summer,2011,Sports
40641,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic
10131,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual
24304,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual
4828,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011,Sports
56724,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012,Casual
41793,Women,Apparel,Topwear,Tunics,Peach,Summer,2012,Casual
5300,Unisex,Accessories,Bags,Backpacks,Yellow,Summer,2011,Casual
44027,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual
58478,Men,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual
53090,Women,Accessories,Jewellery,Necklace and Chains,Silver,Winter,2016,Casual
14757,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal
33949,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual
20562,Women,Accessories,Wallets,Wallets,Black,Winter,2015,Casual
15685,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual
52142,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
36407,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual
57430,Women,Apparel,Topwear,Tshirts,Green,Summer,2015,Casual
33175,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual
40487,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012,Casual
11225,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual
19048,Women,Footwear,Shoes,Flats,Brown,Winter,2015,Casual
26695,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
49738,Men,Accessories,Ties,Ties,Maroon,Summer,2012,Casual
43202,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual
2125,Women,Apparel,Topwear,Shirts,White,Winter,2010,Casual
27747,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual
13572,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016,Casual
35282,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual
19874,Men,Footwear,Flip Flops,Flip Flops,Green,Fall,2011,Casual
7457,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,2011,Casual
46770,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual
16000,Men,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual
22235,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual
50615,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual
34350,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual
6585,Men,Apparel,Topwear,Tshirts,Purple,Winter,2011,Casual
31410,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual
55155,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual
12692,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports
13740,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal
54087,Women,Apparel,Topwear,Tops,Blue,Fall,2012,Ethnic
43030,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual
2317,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual
16232,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual
22007,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual
55969,Women,Personal Care,Lips,Lipstick,Red,Spring,2017,Casual
7665,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual
46542,Men,Accessories,Watches,Watches,Black,Winter,2016,Smart Casual
34162,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual
50427,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012,Casual
14565,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
5132,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual
44215,Women,Footwear,Flip Flops,Flip Flops,Red,Winter,2012,Casual
21682,Men,Accessories,Watches,Watches,White,Winter,2016,Casual
52370,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015,Casual
1592,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011,Sports
25222,Women,Accessories,Bags,Handbags,Purple,Winter,2015,Casual
11017,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual
41767,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual
32295,Men,Accessories,Watches,Watches,White,Winter,2016,Casual
13324,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual
28965,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic
8249,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual
31074,Women,Apparel,Saree,Sarees,Off White,Summer,2012,Ethnic
42586,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual
55531,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual
28159,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016,Casual
50043,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual
17784,Men,Accessories,Ties,Ties,Brown,Fall,2011,Formal
31848,Men,Accessories,Watches,Watches,White,Winter,2016,Casual
22463,Women,Apparel,Bottomwear,Leggings,Maroon,Fall,2011,Casual
49952,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey,Summer,2016,Casual
7201,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual
46126,Women,Accessories,Jewellery,Necklace and Chains,Brown,Winter,2015,Casual
36251,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2016,Casual
4484,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports
14101,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
20334,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
5556,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
25646,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual
11473,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual
41303,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual
39219,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual
33723,Women,Accessories,Bags,Clutches,Multi,Summer,2012,Casual
57266,Women,Accessories,Bags,Handbags,Maroon,Summer,2012,Casual
24794,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual
39817,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual
45591,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal
36063,Unisex,Accessories,Bags,Backpacks,Olive,Summer,2012,Casual
57868,Women,Personal Care,Skin,Face Moisturisers,Green,Spring,2017,NA
5764,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual
44443,Men,Footwear,Sandal,Sandals,Black,Fall,2012,Casual
14333,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports
20106,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011,Ethnic
41131,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual
25474,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
56186,Women,Personal Care,Makeup,Compact,Beige,Spring,2017,Casual
11641,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual
10793,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual
57054,Women,Apparel,Dress,Dresses,Yellow,Summer,2012,Casual
33511,Women,Footwear,Shoes,Casual Shoes,Teal,Summer,2016,Casual
58820,Men,Footwear,Sandal,Sandals,Brown,Fall,2013,Casual
43666,Women,Apparel,Dress,Jumpsuit,Peach,Summer,2012,Casual
2541,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual
27323,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual
13116,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual
3493,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual
31246,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual
23783,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual
9995,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011,Casual
34734,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
46314,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
8847,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual
16464,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual
22651,Unisex,Accessories,Bags,Backpacks,Yellow,Winter,2015,Casual
8427,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Fall,2011,Sports
16804,Girls,Apparel,Dress,Dresses,White,Fall,2011,Casual
49700,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012,Ethnic
12498,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual
19070,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic
16038,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual
46748,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012,Sports
34368,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual
28737,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic
2921,Women,Apparel,Topwear,Tshirts,Multi,Fall,2010,Casual
33971,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual
21488,Women,Accessories,Bags,Handbags,Maroon,Winter,2015,Casual
59592,Women,Apparel,Saree,Sarees,Red,Fall,2012,Ethnic
1798,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports
53894,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual
57408,Women,Apparel,Innerwear,Briefs,Black,Winter,2015,Casual
25028,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports
52946,Women,Apparel,Saree,Sarees,Magenta,Fall,2012,Ethnic
39477,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic
58672,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic
20768,Women,Footwear,Shoes,Heels,Black,Summer,2011,Casual
52348,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015,Casual
11813,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic
5936,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual
39645,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
19242,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011,Casual
22803,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual
49532,Women,Accessories,Bags,Clutches,Gold,Summer,2012,Casual
43008,Men,Footwear,Flip Flops,Flip Flops,Black,Spring,2013,Casual
13778,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Casual
34966,Women,Accessories,Stoles,Stoles,Purple,Summer,2012,Ethnic
55951,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual
35088,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal
28505,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012,Sports
54883,Women,Accessories,Jewellery,Necklace and Chains,Cream,Fall,2012,Casual
36269,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual
44649,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual
58216,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012,Ethnic
14139,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011,Formal
39221,Women,Apparel,Dress,Dresses,Purple,Summer,2012,Casual
10599,Unisex,Accessories,Headwear,Caps,White,Fall,2011,Sports
14905,Men,Accessories,Belts,Belts,Red,Summer,2011,Casual
48084,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual
27129,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual
19626,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual
55509,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017,Casual
46922,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017,Casual
8271,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
3699,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual
51995,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Brown,Summer,2017,Casual
49156,Women,Personal Care,Makeup,Highlighter and Blush,Peach,Spring,2017,NA
23589,Women,Personal Care,Fragrance,Fragrance Gift Set,Beige,Spring,2017,Casual
28161,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016,Casual
27915,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal
7239,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal
31870,Women,Apparel,Topwear,Dupatta,Blue,Summer,2012,Ethnic
9191,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual
2579,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Sports
49364,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
19414,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Casual
7837,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual
13912,Women,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2011,Sports
28353,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016,Casual
56982,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual
58024,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012,Casual
37189,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual
57850,Women,Footwear,Shoes,Heels,White,Winter,2015,Casual
11679,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual
39013,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2012,Sports
58818,Women,Footwear,Shoes,Casual Shoes,Black,Spring,2013,Casual
33529,Women,Footwear,Shoes,Heels,Pink,Summer,2016,Casual
20902,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual
59330,Unisex,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual
4448,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports
1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual
15823,Men,Apparel,Innerwear,Innerwear Vests,Charcoal,Summer,2016,Casual
56378,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual
24758,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
38307,Men,Accessories,Scarves,Scarves,Red,Summer,2012,Casual
43498,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual
48070,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual
9357,Men,Accessories,Socks,Socks,White,Fall,2011,Casual
18700,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual
51961,Women,Accessories,Bags,Laptop Bag,Purple,Summer,2012,Casual
8285,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual
28195,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual
17748,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports
30956,Women,Apparel,Topwear,Tops,Mustard,Summer,2012,Ethnic
47038,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic
35418,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal
31884,Women,Accessories,Stoles,Stoles,Olive,Summer,2012,Ethnic
29047,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual
6911,Women,Apparel,Topwear,Tshirts,Maroon,Summer,2011,Casual
18532,Boys,Accessories,Watches,Watches,Blue,Winter,2016,Casual
48242,Boys,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual
30358,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual
42778,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual
12008,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal
9959,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Sports
29275,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual
12834,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
56976,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual
21018,Women,Accessories,Wallets,Wallets,Black,Winter,2016,Casual
59102,Men,Apparel,Topwear,Rain Jacket,Black,Fall,2012,Casual
53438,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports
36893,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual
38135,Women,Accessories,Wallets,Wallets,Orange,Winter,2015,Casual
37941,Women,Apparel,Topwear,Tunics,Green,Summer,2012,Casual
19084,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011,Ethnic
26659,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual
48626,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual
17922,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual
9501,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal
3807,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual
29611,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual
6549,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Sports
33985,Women,Apparel,Bottomwear,Stockings,Black,Spring,2012,Casual
37519,Boys,Accessories,Gloves,Gloves,White,Summer,2012,Casual
45139,Men,Accessories,Watches,Watches,Steel,Winter,2016,Smart Casual
